    2    1.0000    4.7169
   25 1.0000e+000 1.0000e+000    1
 4.0937e+002 1.2038e+002
 4.0862e+002 1.4513e+002
 4.0337e+002 1.8188e+002
 3.9362e+002 2.2088e+002
 3.8837e+002 2.6363e+002
 3.8837e+002 2.9063e+002
 3.8612e+002 3.2888e+002
 3.9137e+002 3.7087e+002
 4.0187e+002 4.2787e+002
 4.0787e+002 4.6537e+002
 4.2212e+002 5.0662e+002
 4.3637e+002 5.3512e+002
 4.5362e+002 5.6137e+002
 4.9037e+002 5.8012e+002
 5.2938e+002 5.7637e+002
 5.6613e+002 5.4787e+002
 5.9613e+002 5.1712e+002
 6.3438e+002 4.6012e+002
 6.5463e+002 4.2412e+002
 6.6738e+002 3.8962e+002
 6.7413e+002 3.6112e+002
 6.7338e+002 3.2363e+002
 6.7413e+002 2.7638e+002
 6.8463e+002 2.1338e+002
 7.0338e+002 1.8413e+002
   27 1.0000e+000 1.0000e+000    1
 4.5887e+002 1.3388e+002
 4.5362e+002 1.6313e+002
 4.4687e+002 1.9013e+002
 4.4087e+002 2.2163e+002
 4.3562e+002 2.4638e+002
 4.3337e+002 2.7713e+002
 4.3337e+002 3.0413e+002
 4.3337e+002 3.3938e+002
 4.3562e+002 3.7012e+002
 4.4162e+002 4.1062e+002
 4.4462e+002 4.5637e+002
 4.5137e+002 4.8937e+002
 4.5962e+002 5.1412e+002
 4.7537e+002 5.3137e+002
 4.9037e+002 5.3812e+002
 5.2338e+002 5.2762e+002
 5.6463e+002 5.0587e+002
 5.8413e+002 4.8712e+002
 6.0213e+002 4.6087e+002
 6.1788e+002 4.2862e+002
 6.2988e+002 3.9862e+002
 6.3513e+002 3.5962e+002
 6.3513e+002 3.1313e+002
 6.3813e+002 2.8013e+002
 6.4413e+002 2.4638e+002
 6.5238e+002 2.0513e+002
 6.5913e+002 1.7663e+002
