    2    1.0000    4.7169
   27 1.0000e+000 1.0000e+000    1
 4.2512e+002 1.3313e+002
 4.1612e+002 1.7963e+002
 4.1162e+002 2.1938e+002
 4.0862e+002 2.6888e+002
 4.1012e+002 3.1538e+002
 4.1462e+002 3.6562e+002
 4.1762e+002 4.1587e+002
 4.1762e+002 4.5337e+002
 4.2287e+002 4.9387e+002
 4.3637e+002 5.4112e+002
 4.5512e+002 5.5912e+002
 4.7312e+002 5.7712e+002
 4.9862e+002 5.8237e+002
 5.3538e+002 5.7412e+002
 5.6238e+002 5.6062e+002
 5.8863e+002 5.2837e+002
 6.0888e+002 4.9762e+002
 6.3138e+002 4.6312e+002
 6.5313e+002 4.3312e+002
 6.7038e+002 3.9937e+002
 6.9138e+002 3.6112e+002
 6.9888e+002 3.2588e+002
 7.1013e+002 2.8838e+002
 7.2063e+002 2.5763e+002
 7.2738e+002 2.3288e+002
 7.3488e+002 1.9238e+002
 7.3563e+002 1.7213e+002
   25 1.0000e+000 1.0000e+000    1
 4.6412e+002 1.3913e+002
 4.5512e+002 1.7738e+002
 4.5062e+002 2.1938e+002
 4.5062e+002 2.6438e+002
 4.5062e+002 3.0938e+002
 4.4612e+002 3.5138e+002
 4.4312e+002 3.9712e+002
 4.4612e+002 4.3162e+002
 4.5362e+002 4.7362e+002
 4.5587e+002 5.0812e+002
 4.6637e+002 5.3212e+002
 4.8137e+002 5.4862e+002
 5.1813e+002 5.4712e+002
 5.4738e+002 5.3737e+002
 5.6763e+002 5.1262e+002
 5.9313e+002 4.7812e+002
 6.0963e+002 4.3837e+002
 6.3363e+002 3.9712e+002
 6.4488e+002 3.6562e+002
 6.5763e+002 3.3263e+002
 6.6738e+002 3.1388e+002
 6.8163e+002 2.6813e+002
 6.8763e+002 2.4788e+002
 6.9588e+002 2.2388e+002
 7.0713e+002 1.7963e+002
