    2    1.0000    4.7169
   33 1.0000e+000 1.0000e+000    1
 4.1462e+002 1.6463e+002
 4.1162e+002 1.9013e+002
 4.0487e+002 2.3138e+002
 4.0187e+002 2.6138e+002
 4.0262e+002 3.0338e+002
 4.0637e+002 3.3863e+002
 4.1012e+002 3.7012e+002
 4.1387e+002 4.0012e+002
 4.1687e+002 4.2937e+002
 4.1687e+002 4.5637e+002
 4.2587e+002 4.8562e+002
 4.3262e+002 5.0887e+002
 4.3637e+002 5.3062e+002
 4.5137e+002 5.5837e+002
 4.6487e+002 5.7487e+002
 4.8887e+002 5.8237e+002
 5.1138e+002 5.8612e+002
 5.3688e+002 5.7937e+002
 5.6313e+002 5.5612e+002
 5.8488e+002 5.3212e+002
 6.0063e+002 5.0362e+002
 6.1488e+002 4.7512e+002
 6.3963e+002 4.3912e+002
 6.5388e+002 4.2037e+002
 6.6738e+002 3.8812e+002
 6.7638e+002 3.7087e+002
 6.9063e+002 3.4388e+002
 7.0038e+002 3.1688e+002
 7.0938e+002 2.7788e+002
 7.1463e+002 2.4338e+002
 7.2288e+002 2.1188e+002
 7.2288e+002 1.7813e+002
 7.2438e+002 1.5713e+002
   29 1.0000e+000 1.0000e+000    1
 4.5062e+002 1.7738e+002
 4.4837e+002 2.0888e+002
 4.4537e+002 2.4638e+002
 4.4762e+002 2.8388e+002
 4.4987e+002 3.2288e+002
 4.5287e+002 3.7012e+002
 4.5137e+002 3.9562e+002
 4.5437e+002 4.2112e+002
 4.5662e+002 4.5562e+002
 4.5962e+002 4.8337e+002
 4.6037e+002 4.9987e+002
 4.7237e+002 5.2162e+002
 4.8887e+002 5.4112e+002
 5.0762e+002 5.4862e+002
 5.2938e+002 5.4112e+002
 5.5113e+002 5.2837e+002
 5.7363e+002 4.9762e+002
 5.9313e+002 4.6987e+002
 6.1038e+002 4.3837e+002
 6.2538e+002 4.0462e+002
 6.3813e+002 3.7462e+002
 6.4788e+002 3.3788e+002
 6.5538e+002 3.1313e+002
 6.6438e+002 2.9363e+002
 6.7563e+002 2.7038e+002
 6.8463e+002 2.3738e+002
 6.8538e+002 2.1338e+002
 6.8988e+002 1.8938e+002
 6.9213e+002 1.6763e+002
