    2    1.0000    4.7169
   29 1.0000e+000 1.0000e+000    1
 4.1387e+002 1.7063e+002
 4.1012e+002 2.1263e+002
 4.0487e+002 2.5688e+002
 4.0412e+002 3.0113e+002
 4.0412e+002 3.3263e+002
 4.0637e+002 3.6412e+002
 4.1087e+002 3.9712e+002
 4.1912e+002 4.3912e+002
 4.2287e+002 4.7062e+002
 4.2887e+002 5.0062e+002
 4.3937e+002 5.3587e+002
 4.5587e+002 5.6062e+002
 4.7387e+002 5.7862e+002
 4.9787e+002 5.8537e+002
 5.2788e+002 5.8387e+002
 5.6763e+002 5.5387e+002
 5.8938e+002 5.2537e+002
 6.1638e+002 4.8112e+002
 6.3363e+002 4.5112e+002
 6.4938e+002 4.2787e+002
 6.6138e+002 4.0237e+002
 6.8088e+002 3.6862e+002
 6.9138e+002 3.3938e+002
 6.9288e+002 3.1763e+002
 6.9888e+002 2.8613e+002
 7.0488e+002 2.5988e+002
 7.1463e+002 2.3438e+002
 7.1838e+002 2.1188e+002
 7.2363e+002 1.8938e+002
   31 1.0000e+000 1.0000e+000    1
 4.5587e+002 1.8188e+002
 4.5212e+002 2.1863e+002
 4.5737e+002 2.6138e+002
 4.5287e+002 2.9288e+002
 4.4987e+002 3.4238e+002
 4.4612e+002 3.7837e+002
 4.4987e+002 4.1362e+002
 4.5737e+002 4.5562e+002
 4.5962e+002 4.8937e+002
 4.6487e+002 5.1862e+002
 4.7462e+002 5.3812e+002
 4.9337e+002 5.4037e+002
 5.1963e+002 5.4487e+002
 5.4213e+002 5.3887e+002
 5.6088e+002 5.2462e+002
 5.7513e+002 5.0287e+002
 5.8863e+002 4.7887e+002
 5.9988e+002 4.5112e+002
 6.1338e+002 4.3012e+002
 6.2538e+002 4.0612e+002
 6.3588e+002 3.8137e+002
 6.4863e+002 3.5512e+002
 6.5313e+002 3.4238e+002
 6.5913e+002 3.2213e+002
 6.6813e+002 2.9888e+002
 6.7563e+002 2.7263e+002
 6.7788e+002 2.5238e+002
 6.7938e+002 2.2613e+002
 6.8313e+002 2.0213e+002
 6.8688e+002 1.8938e+002
 6.8913e+002 1.7588e+002
