    2    1.0000    4.7169
   32 1.0000e+000 1.0000e+000    1
 4.2812e+002 2.0213e+002
 4.3112e+002 2.3288e+002
 4.3637e+002 2.6513e+002
 4.4087e+002 2.9888e+002
 4.4462e+002 3.3713e+002
 4.4912e+002 3.7387e+002
 4.4912e+002 4.0237e+002
 4.4912e+002 4.3462e+002
 4.5662e+002 4.6462e+002
 4.6337e+002 4.9087e+002
 4.6862e+002 5.2012e+002
 4.7687e+002 5.4862e+002
 4.8587e+002 5.6812e+002
 5.0237e+002 5.8162e+002
 5.1963e+002 5.8762e+002
 5.4213e+002 5.8162e+002
 5.6163e+002 5.6137e+002
 5.8038e+002 5.3512e+002
 5.9163e+002 5.1187e+002
 6.0813e+002 4.8787e+002
 6.2313e+002 4.6537e+002
 6.3888e+002 4.4437e+002
 6.5388e+002 4.1887e+002
 6.6438e+002 3.9787e+002
 6.7038e+002 3.7462e+002
 6.7863e+002 3.5063e+002
 6.8088e+002 3.2813e+002
 6.8838e+002 3.0488e+002
 6.8988e+002 2.8088e+002
 6.9213e+002 2.5538e+002
 6.9288e+002 2.2988e+002
 6.9513e+002 2.0738e+002
   31 1.0000e+000 1.0000e+000    1
 4.8287e+002 2.0138e+002
 4.8062e+002 2.2688e+002
 4.7762e+002 2.5763e+002
 4.7762e+002 2.8538e+002
 4.8287e+002 3.1913e+002
 4.8437e+002 3.6187e+002
 4.8662e+002 3.8887e+002
 4.8437e+002 4.2787e+002
 4.8587e+002 4.5112e+002
 4.8887e+002 4.7062e+002
 4.8887e+002 4.9537e+002
 4.9637e+002 5.1862e+002
 5.1213e+002 5.3362e+002
 5.3013e+002 5.3287e+002
 5.4513e+002 5.2237e+002
 5.6013e+002 5.0437e+002
 5.7663e+002 4.8262e+002
 5.9013e+002 4.6462e+002
 5.9763e+002 4.4962e+002
 6.0588e+002 4.2562e+002
 6.1638e+002 4.0687e+002
 6.2388e+002 3.8962e+002
 6.3363e+002 3.7387e+002
 6.4113e+002 3.5063e+002
 6.4563e+002 3.3113e+002
 6.5163e+002 3.1463e+002
 6.5763e+002 2.9363e+002
 6.5988e+002 2.7188e+002
 6.6063e+002 2.5013e+002
 6.6288e+002 2.3063e+002
 6.6513e+002 2.1488e+002
