    2    1.0000    4.7169
   30 1.0000e+000 1.0000e+000    1
 4.0637e+002 1.4063e+002
 4.0337e+002 1.7738e+002
 4.0037e+002 2.1338e+002
 4.0487e+002 2.6063e+002
 4.0412e+002 2.9738e+002
 4.0562e+002 3.3038e+002
 4.1012e+002 3.7162e+002
 4.1087e+002 4.1287e+002
 4.1687e+002 4.5112e+002
 4.2137e+002 4.8337e+002
 4.3112e+002 5.1787e+002
 4.4462e+002 5.4862e+002
 4.6187e+002 5.7637e+002
 4.8437e+002 5.8687e+002
 5.1438e+002 5.9137e+002
 5.3838e+002 5.8237e+002
 5.6613e+002 5.6062e+002
 5.9613e+002 5.0962e+002
 6.2463e+002 4.6987e+002
 6.5538e+002 4.2937e+002
 6.7563e+002 3.9637e+002
 6.9213e+002 3.6112e+002
 7.0188e+002 3.2963e+002
 7.0413e+002 2.8838e+002
 7.1238e+002 2.6363e+002
 7.1688e+002 2.4113e+002
 7.2138e+002 2.1938e+002
 7.2138e+002 1.9838e+002
 7.2513e+002 1.7588e+002
 7.2663e+002 1.6913e+002
   29 1.0000e+000 1.0000e+000    1
 4.5437e+002 1.5338e+002
 4.4762e+002 1.9763e+002
 4.4387e+002 2.4713e+002
 4.4312e+002 2.8838e+002
 4.4837e+002 3.2063e+002
 4.4462e+002 3.6862e+002
 4.4612e+002 3.9337e+002
 4.4912e+002 4.2487e+002
 4.5437e+002 4.7212e+002
 4.5812e+002 5.0137e+002
 4.6487e+002 5.3062e+002
 4.8062e+002 5.4712e+002
 4.9787e+002 5.5312e+002
 5.2638e+002 5.5312e+002
 5.5263e+002 5.3737e+002
 5.7513e+002 5.0437e+002
 5.9238e+002 4.7737e+002
 6.0963e+002 4.4362e+002
 6.2313e+002 4.1437e+002
 6.3888e+002 3.8587e+002
 6.4563e+002 3.6112e+002
 6.5538e+002 3.3413e+002
 6.6363e+002 3.0938e+002
 6.7038e+002 2.9363e+002
 6.8088e+002 2.7038e+002
 6.8913e+002 2.3663e+002
 6.9213e+002 2.0813e+002
 6.9663e+002 1.7888e+002
 6.9888e+002 1.6388e+002
