0.0, 0.0
0.003983914090637863, -0.5149700598802411
0.020200190025852355, -0.17814371257485107
0.13532934131736526, -0.17814371257485107
0.1751419669885322, 0.4955089820359291
0.21498994630664867, 0.5703592814371241
0.2607928055328458, -0.2155688622754468
0.32422829617517734, 0.34580838323353547
0.37436418675564, 1.1691616766467057
0.4023996287867071, 1.3188622754490993
0.44524382968380594, 0.6452095808383227
0.47483262257772285, -0.5149700598802411
0.4955476500872794, -1.3757485029940106
0.52068630267141, -2.1616766467065887
0.5458426320790155, -3.2470059880239504
0.5872108182159667, -3.9206586826347305
0.610869036834081, -4.63173652694611
0.6448438915526882, -5.080838323353294
0.6714011092206732, -4.893712574850301
0.7127140552842656, -4.63173652694611
0.7524736504850078, -3.0598802395209574
0.7598051130211902, -2.2365269461077872
0.7745365357845195, -1.75
0.8158539010539807, -1.562874251497007
0.8557593300483906, -2.4610778443113794
0.8882493315951123, -2.7604790419161667
0.9192500607640808, -2.835329341317369
0.9576176061161812, -2.685628742514968
0.9856420001325763, -2.3488023952095816
1.0254546258037434, -1.675149700598805
1.0903926464414346, -1.562874251497007
1.102222860551959, -1.937125748502993
1.1376450051925668, -1.8997005988023936
1.1435291778067482, -1.562874251497007
1.186335815453963, -1.6002994011976064
1.2217491216828338, -1.41317365269461
1.2601166670349342, -1.2634730538922163
1.2984797931811654, -1.0389221556886241
1.3707978876195948, -0.9266467065868262
1.4918266787458294, -0.8517964071856277
1.5168924144331266, -0.40269461077844326
1.568497690964934, 0.5329341317365284
1.6113021190092143, 0.5329341317365284
