  0.80000E-01,  0.00000E+00
  0.16000E+00,  0.17143E+00
  0.24000E+00,  0.18762E+00
  0.32000E+00,  0.19309E+00
  0.40000E+00,  0.19468E+00
  0.50000E+00,  0.19578E+00
  0.60000E+00,  0.19688E+00
  0.70000E+00,  0.19798E+00
  0.80000E+00,  0.19899E+00
  0.90000E+00,  0.19992E+00
  0.10000E+01,  0.20078E+00
