  0.80000E-01,  0.00000E+00
  0.16000E+00, -0.37707E-02
  0.24000E+00, -0.25426E-02
  0.32000E+00, -0.22105E-02
  0.40000E+00, -0.21210E-02
  0.50000E+00, -0.20588E-02
  0.60000E+00, -0.19982E-02
  0.70000E+00, -0.19383E-02
  0.80000E+00, -0.18847E-02
  0.90000E+00, -0.18363E-02
  0.10000E+01, -0.17923E-02
