          76 ,           0 ,  3.510580827110113E-006
          76 ,           1 ,  3.510580827110113E-006
          77 ,           0 ,  3.510747580558077E-006
          77 ,           1 ,  3.510747580558077E-006
          78 ,           0 ,  3.510898456622944E-006
          78 ,           1 ,  3.510898456622944E-006
          79 ,           0 ,  3.511034967064447E-006
          79 ,           1 ,  3.511034967064447E-006
          80 ,           0 ,  3.511158479700812E-006
          80 ,           1 ,  3.511158479700812E-006
          81 ,           0 ,  3.511270232114013E-006
          81 ,           1 ,  3.511270232114013E-006
          82 ,           0 ,  3.511371344050104E-006
          82 ,           1 ,  3.511371344050104E-006
          83 ,           0 ,  3.511462828639030E-006
          83 ,           1 ,  3.511462828639030E-006
          84 ,           0 ,  3.511545602545818E-006
          84 ,           1 ,  3.511545602545818E-006
          85 ,           0 ,  3.511620495155673E-006
          85 ,           1 ,  3.511620495155673E-006
          86 ,           0 ,  3.511688256884089E-006
          86 ,           1 ,  3.511688256884089E-006
          87 ,           0 ,  3.511749566695989E-006
          87 ,           1 ,  3.511749566695989E-006
          88 ,           0 ,  3.511805038908925E-006
          88 ,           1 ,  3.511805038908925E-006
          89 ,           0 ,  3.511855229348374E-006
          89 ,           1 ,  3.511855229348374E-006
          90 ,           0 ,  3.511900640917036E-006
          90 ,           1 ,  3.511900640917036E-006
          91 ,           0 ,  3.511941728633860E-006
          91 ,           1 ,  3.511941728633860E-006
          92 ,           0 ,  3.511978904193308E-006
          92 ,           1 ,  3.511978904193308E-006
          93 ,           0 ,  3.512012540090495E-006
          93 ,           1 ,  3.512012540090495E-006
          94 ,           0 ,  3.512042973353504E-006
          94 ,           1 ,  3.512042973353504E-006
          95 ,           0 ,  3.512070508920379E-006
          95 ,           1 ,  3.512070508920379E-006
          96 ,           0 ,  3.512095422694550E-006
          96 ,           1 ,  3.512095422694550E-006
          97 ,           0 ,  3.512117964309401E-006
          97 ,           1 ,  3.512117964309401E-006
          98 ,           0 ,  3.512138359629512E-006
          98 ,           1 ,  3.512138359629512E-006
          99 ,           0 ,  3.512156813013828E-006
          99 ,           1 ,  3.512156813013828E-006
         100 ,           0 ,  3.512173509363330E-006
         100 ,           1 ,  3.512173509363330E-006
         101 ,           0 ,  3.512188615973666E-006
         101 ,           1 ,  3.512188615973666E-006
         102 ,           0 ,  3.512202284211493E-006
         102 ,           1 ,  3.512202284211493E-006
         103 ,           0 ,  3.512214651031114E-006
         103 ,           1 ,  3.512214651031114E-006
         104 ,           0 ,  3.512225840346767E-006
         104 ,           1 ,  3.512225840346767E-006
         105 ,           0 ,  3.512235964274232E-006
         105 ,           1 ,  3.512235964274232E-006
         106 ,           0 ,  3.512245124254191E-006
         106 ,           1 ,  3.512245124254191E-006
         107 ,           0 ,  3.512253412068698E-006
         107 ,           1 ,  3.512253412068698E-006
         108 ,           0 ,  3.512260910760788E-006
         108 ,           1 ,  3.512260910760788E-006
         109 ,           0 ,  3.512267695466573E-006
         109 ,           1 ,  3.512267695466573E-006
         110 ,           0 ,  3.512273834168095E-006
         110 ,           1 ,  3.512273834168095E-006
         111 ,           0 ,  3.512279388374513E-006
         111 ,           1 ,  3.512279388374513E-006
         112 ,           0 ,  3.512284413738391E-006
         112 ,           1 ,  3.512284413738391E-006
         113 ,           0 ,  3.512288960613365E-006
         113 ,           1 ,  3.512288960613365E-006
         114 ,           0 ,  3.512293074558632E-006
         114 ,           1 ,  3.512293074558632E-006
         115 ,           0 ,  3.512296796795513E-006
         115 ,           1 ,  3.512296796795513E-006
         116 ,           0 ,  3.512300164620427E-006
         116 ,           1 ,  3.512300164620427E-006
         117 ,           0 ,  3.512303211778635E-006
         117 ,           1 ,  3.512303211778635E-006
         118 ,           0 ,  3.512305968802345E-006
         118 ,           1 ,  3.512305968802345E-006
         119 ,           0 ,  3.512308463316651E-006
         119 ,           1 ,  3.512308463316651E-006
         120 ,           0 ,  3.512310720316323E-006
         120 ,           1 ,  3.512310720316323E-006
         121 ,           0 ,  3.512312762416274E-006
         121 ,           1 ,  3.512312762416274E-006
         122 ,           0 ,  3.512314610078122E-006
         122 ,           1 ,  3.512314610078122E-006
         123 ,           0 ,  3.512316281815257E-006
         123 ,           1 ,  3.512316281815257E-006
         124 ,           0 ,  3.512317794378305E-006
         124 ,           1 ,  3.512317794378305E-006
         125 ,           0 ,  3.512319162922993E-006
         125 ,           1 ,  3.512319162922993E-006
         126 ,           0 ,  3.512320401162001E-006
         126 ,           1 ,  3.512320401162001E-006
         127 ,           0 ,  3.512321521502352E-006
         127 ,           1 ,  3.512321521502352E-006
         128 ,           0 ,  3.512322535169743E-006
         128 ,           1 ,  3.512322535169743E-006
         129 ,           0 ,  3.512323452321016E-006
         129 ,           1 ,  3.512323452321016E-006
         130 ,           0 ,  3.512324282145931E-006
         130 ,           1 ,  3.512324282145931E-006
         131 ,           0 ,  3.512325032959247E-006
         131 ,           1 ,  3.512325032959247E-006
         132 ,           0 ,  3.512325712284044E-006
         132 ,           1 ,  3.512325712284044E-006
         133 ,           0 ,  3.512326326927076E-006
         133 ,           1 ,  3.512326326927076E-006
         134 ,           0 ,  3.512326883047007E-006
         134 ,           1 ,  3.512326883047007E-006
         135 ,           0 ,  3.512327386216105E-006
         135 ,           1 ,  3.512327386216105E-006
         136 ,           0 ,  3.512327841476067E-006
         136 ,           1 ,  3.512327841476067E-006
         137 ,           0 ,  3.512328253388549E-006
         137 ,           1 ,  3.512328253388549E-006
         138 ,           0 ,  3.512328626080871E-006
         138 ,           1 ,  3.512328626080871E-006
         139 ,           0 ,  3.512328963287376E-006
         139 ,           1 ,  3.512328963287376E-006
         140 ,           0 ,  3.512329268386840E-006
         140 ,           1 ,  3.512329268386840E-006
         141 ,           0 ,  3.512329544436321E-006
         141 ,           1 ,  3.512329544436321E-006
         142 ,           0 ,  3.512329794201817E-006
         142 ,           1 ,  3.512329794201817E-006
         143 ,           0 ,  3.512330020185945E-006
         143 ,           1 ,  3.512330020185945E-006
         144 ,           0 ,  3.512330224653041E-006
         144 ,           1 ,  3.512330224653041E-006
         145 ,           0 ,  3.512330409651847E-006
         145 ,           1 ,  3.512330409651847E-006
         146 ,           0 ,  3.512330577036035E-006
         146 ,           1 ,  3.512330577036035E-006
         147 ,           0 ,  3.512330728482774E-006
         147 ,           1 ,  3.512330728482774E-006
         148 ,           0 ,  3.512330865509543E-006
         148 ,           1 ,  3.512330865509543E-006
         149 ,           0 ,  3.512330989489340E-006
         149 ,           1 ,  3.512330989489340E-006
         150 ,           0 ,  3.512331101664426E-006
         150 ,           1 ,  3.512331101664426E-006
         151 ,           0 ,  3.512331203158788E-006
         151 ,           1 ,  3.512331203158788E-006
         152 ,           0 ,  3.512331294989384E-006
         152 ,           1 ,  3.512331294989384E-006
         153 ,           0 ,  3.512331378076350E-006
         153 ,           1 ,  3.512331378076350E-006
         154 ,           0 ,  3.512331453252213E-006
         154 ,           1 ,  3.512331453252213E-006
         155 ,           0 ,  3.512331521270221E-006
         155 ,           1 ,  3.512331521270221E-006
         156 ,           0 ,  3.512331582811908E-006
         156 ,           1 ,  3.512331582811908E-006
         157 ,           0 ,  3.512331638493916E-006
         157 ,           1 ,  3.512331638493916E-006
         158 ,           0 ,  3.512331688874174E-006
         158 ,           1 ,  3.512331688874174E-006
         159 ,           0 ,  3.512331734457489E-006
         159 ,           1 ,  3.512331734457489E-006
         160 ,           0 ,  3.512331775700595E-006
         160 ,           1 ,  3.512331775700595E-006
         161 ,           0 ,  3.512331813016749E-006
         161 ,           1 ,  3.512331813016749E-006
         162 ,           0 ,  3.512331846779854E-006
         162 ,           1 ,  3.512331846779854E-006
         163 ,           0 ,  3.512331877328212E-006
         163 ,           1 ,  3.512331877328212E-006
         164 ,           0 ,  3.512331904967915E-006
         164 ,           1 ,  3.512331904967915E-006
         165 ,           0 ,  3.512331929975908E-006
         165 ,           1 ,  3.512331929975908E-006
         166 ,           0 ,  3.512331952602775E-006
         166 ,           1 ,  3.512331952602775E-006
         167 ,           0 ,  3.512331973075228E-006
         167 ,           1 ,  3.512331973075228E-006
         168 ,           0 ,  3.512331991598399E-006
         168 ,           1 ,  3.512331991598399E-006
         169 ,           0 ,  3.512332008357889E-006
         169 ,           1 ,  3.512332008357889E-006
         170 ,           0 ,  3.512332023521631E-006
         170 ,           1 ,  3.512332023521631E-006
         171 ,           0 ,  3.512332037241561E-006
         171 ,           1 ,  3.512332037241561E-006
         172 ,           0 ,  3.512332049655148E-006
         172 ,           1 ,  3.512332049655148E-006
         173 ,           0 ,  3.512332060886780E-006
         173 ,           1 ,  3.512332060886780E-006
         174 ,           0 ,  3.512332071048991E-006
         174 ,           1 ,  3.512332071048991E-006
         175 ,           0 ,  3.512332080243615E-006
         175 ,           1 ,  3.512332080243615E-006
         176 ,           0 ,  3.512332088562771E-006
         176 ,           1 ,  3.512332088562771E-006
         177 ,           0 ,  3.512332096089824E-006
         177 ,           1 ,  3.512332096089824E-006
         178 ,           0 ,  3.512332102900189E-006
         178 ,           1 ,  3.512332102900189E-006
         179 ,           0 ,  3.512332109062101E-006
         179 ,           1 ,  3.512332109062101E-006
         180 ,           0 ,  3.512332114637318E-006
         180 ,           1 ,  3.512332114637318E-006
         181 ,           0 ,  3.512332119681682E-006
         181 ,           1 ,  3.512332119681682E-006
         182 ,           0 ,  3.512332124245749E-006
         182 ,           1 ,  3.512332124245749E-006
         183 ,           0 ,  3.512332128375253E-006
         183 ,           1 ,  3.512332128375253E-006
         184 ,           0 ,  3.512332132111569E-006
         184 ,           1 ,  3.512332132111569E-006
         185 ,           0 ,  3.512332135492133E-006
         185 ,           1 ,  3.512332135492133E-006
         186 ,           0 ,  3.512332138550818E-006
         186 ,           1 ,  3.512332138550818E-006
         187 ,           0 ,  3.512332141318267E-006
         187 ,           1 ,  3.512332141318267E-006
         188 ,           0 ,  3.512332143822216E-006
         188 ,           1 ,  3.512332143822216E-006
         189 ,           0 ,  3.512332146087748E-006
         189 ,           1 ,  3.512332146087748E-006
         190 ,           0 ,  3.512332148137571E-006
         190 ,           1 ,  3.512332148137571E-006
         191 ,           0 ,  3.512332149992224E-006
         191 ,           1 ,  3.512332149992224E-006
         192 ,           0 ,  3.512332151670282E-006
         192 ,           1 ,  3.512332151670282E-006
         193 ,           0 ,  3.512332153188566E-006
         193 ,           1 ,  3.512332153188566E-006
         194 ,           0 ,  3.512332154562290E-006
         194 ,           1 ,  3.512332154562290E-006
         195 ,           0 ,  3.512332155805207E-006
         195 ,           1 ,  3.512332155805207E-006
         196 ,           0 ,  3.512332156929786E-006
         196 ,           1 ,  3.512332156929786E-006
         197 ,           0 ,  3.512332157947289E-006
         197 ,           1 ,  3.512332157947289E-006
         198 ,           0 ,  3.512332158867909E-006
         198 ,           1 ,  3.512332158867909E-006
         199 ,           0 ,  3.512332159700872E-006
         199 ,           1 ,  3.512332159700872E-006
         200 ,           0 ,  3.512332160454521E-006
         200 ,           1 ,  3.512332160454521E-006
         201 ,           0 ,  3.512332161136413E-006
         201 ,           1 ,  3.512332161136413E-006
         202 ,           0 ,  3.512332161753379E-006
         202 ,           1 ,  3.512332161753379E-006
         203 ,           0 ,  3.512332162311605E-006
         203 ,           1 ,  3.512332162311605E-006
         204 ,           0 ,  3.512332162816676E-006
         204 ,           1 ,  3.512332162816676E-006
         205 ,           0 ,  3.512332163273660E-006
         205 ,           1 ,  3.512332163273660E-006
         206 ,           0 ,  3.512332163687129E-006
         206 ,           1 ,  3.512332163687129E-006
         207 ,           0 ,  3.512332164061235E-006
         207 ,           1 ,  3.512332164061235E-006
         208 ,           0 ,  3.512332164399714E-006
         208 ,           1 ,  3.512332164399714E-006
         209 ,           0 ,  3.512332164705970E-006
         209 ,           1 ,  3.512332164705970E-006
         210 ,           0 ,  3.512332164983057E-006
         210 ,           1 ,  3.512332164983057E-006
         211 ,           0 ,  3.512332165233762E-006
         211 ,           1 ,  3.512332165233762E-006
         212 ,           0 ,  3.512332165460592E-006
         212 ,           1 ,  3.512332165460592E-006
         213 ,           0 ,  3.512332165665831E-006
         213 ,           1 ,  3.512332165665831E-006
         214 ,           0 ,  3.512332165851530E-006
         214 ,           1 ,  3.512332165851530E-006
         215 ,           0 ,  3.512332166019545E-006
         215 ,           1 ,  3.512332166019545E-006
         216 ,           0 ,  3.512332166171568E-006
         216 ,           1 ,  3.512332166171568E-006
         217 ,           0 ,  3.512332166309116E-006
         217 ,           1 ,  3.512332166309116E-006
         218 ,           0 ,  3.512332166433571E-006
         218 ,           1 ,  3.512332166433571E-006
         219 ,           0 ,  3.512332166546178E-006
         219 ,           1 ,  3.512332166546178E-006
         220 ,           0 ,  3.512332166648063E-006
         220 ,           1 ,  3.512332166648063E-006
         221 ,           0 ,  3.512332166740247E-006
         221 ,           1 ,  3.512332166740247E-006
         222 ,           0 ,  3.512332166823652E-006
         222 ,           1 ,  3.512332166823652E-006
         223 ,           0 ,  3.512332166899128E-006
         223 ,           1 ,  3.512332166899128E-006
         224 ,           0 ,  3.512332166967405E-006
         224 ,           1 ,  3.512332166967405E-006
         225 ,           0 ,  3.512332167029198E-006
         225 ,           1 ,  3.512332167029198E-006
         226 ,           0 ,  3.512332167085093E-006
         226 ,           1 ,  3.512332167085093E-006
         227 ,           0 ,  3.512332167135676E-006
         227 ,           1 ,  3.512332167135676E-006
         228 ,           0 ,  3.512332167181444E-006
         228 ,           1 ,  3.512332167181444E-006
         229 ,           0 ,  3.512332167222844E-006
         229 ,           1 ,  3.512332167222844E-006
         230 ,           0 ,  3.512332167260314E-006
         230 ,           1 ,  3.512332167260314E-006
         231 ,           0 ,  3.512332167294214E-006
         231 ,           1 ,  3.512332167294214E-006
         232 ,           0 ,  3.512332167324881E-006
         232 ,           1 ,  3.512332167324881E-006
         233 ,           0 ,  3.512332167352624E-006
         233 ,           1 ,  3.512332167352624E-006
         234 ,           0 ,  3.512332167377735E-006
         234 ,           1 ,  3.512332167377735E-006
         235 ,           0 ,  3.512332167400466E-006
         235 ,           1 ,  3.512332167400466E-006
         236 ,           0 ,  3.512332167421018E-006
         236 ,           1 ,  3.512332167421018E-006
         237 ,           0 ,  3.512332167439607E-006
         237 ,           1 ,  3.512332167439607E-006
         238 ,           0 ,  3.512332167456431E-006
         238 ,           1 ,  3.512332167456431E-006
         239 ,           0 ,  3.512332167471657E-006
         239 ,           1 ,  3.512332167471657E-006
         240 ,           0 ,  3.512332167485430E-006
         240 ,           1 ,  3.512332167485430E-006
         241 ,           0 ,  3.512332167497898E-006
         241 ,           1 ,  3.512332167497898E-006
         242 ,           0 ,  3.512332167509185E-006
         242 ,           1 ,  3.512332167509185E-006
         243 ,           0 ,  3.512332167519401E-006
         243 ,           1 ,  3.512332167519401E-006
         244 ,           0 ,  3.512332167528646E-006
         244 ,           1 ,  3.512332167528646E-006
         245 ,           0 ,  3.512332167536997E-006
         245 ,           1 ,  3.512332167536997E-006
         246 ,           0 ,  3.512332167544551E-006
         246 ,           1 ,  3.512332167544551E-006
         247 ,           0 ,  3.512332167551386E-006
         247 ,           1 ,  3.512332167551386E-006
         248 ,           0 ,  3.512332167557568E-006
         248 ,           1 ,  3.512332167557568E-006
         249 ,           0 ,  3.512332167563164E-006
         249 ,           1 ,  3.512332167563164E-006
         250 ,           0 ,  3.512332167568226E-006
         250 ,           1 ,  3.512332167568226E-006
         251 ,           0 ,  3.512332167572806E-006
         251 ,           1 ,  3.512332167572806E-006
         252 ,           0 ,  3.512332167576952E-006
         252 ,           1 ,  3.512332167576952E-006
         253 ,           0 ,  3.512332167580701E-006
         253 ,           1 ,  3.512332167580701E-006
         254 ,           0 ,  3.512332167584096E-006
         254 ,           1 ,  3.512332167584096E-006
         255 ,           0 ,  3.512332167587167E-006
         255 ,           1 ,  3.512332167587167E-006
         256 ,           0 ,  3.512332167589942E-006
         256 ,           1 ,  3.512332167589942E-006
         257 ,           0 ,  3.512332167592456E-006
         257 ,           1 ,  3.512332167592456E-006
         258 ,           0 ,  3.512332167594731E-006
         258 ,           1 ,  3.512332167594731E-006
         259 ,           0 ,  3.512332167596787E-006
         259 ,           1 ,  3.512332167596787E-006
         260 ,           0 ,  3.512332167598646E-006
         260 ,           1 ,  3.512332167598646E-006
         261 ,           0 ,  3.512332167600332E-006
         261 ,           1 ,  3.512332167600332E-006
         262 ,           0 ,  3.512332167601856E-006
         262 ,           1 ,  3.512332167601856E-006
         263 ,           0 ,  3.512332167603235E-006
         263 ,           1 ,  3.512332167603235E-006
         264 ,           0 ,  3.512332167604481E-006
         264 ,           1 ,  3.512332167604481E-006
         265 ,           0 ,  3.512332167605610E-006
         265 ,           1 ,  3.512332167605610E-006
         266 ,           0 ,  3.512332167606635E-006
         266 ,           1 ,  3.512332167606635E-006
         267 ,           0 ,  3.512332167607553E-006
         267 ,           1 ,  3.512332167607553E-006
         268 ,           0 ,  3.512332167608396E-006
         268 ,           1 ,  3.512332167608396E-006
         269 ,           0 ,  3.512332167609148E-006
         269 ,           1 ,  3.512332167609148E-006
         270 ,           0 ,  3.512332167609829E-006
         270 ,           1 ,  3.512332167609829E-006
         271 ,           0 ,  3.512332167610448E-006
         271 ,           1 ,  3.512332167610448E-006
         272 ,           0 ,  3.512332167611008E-006
         272 ,           1 ,  3.512332167611008E-006
         273 ,           0 ,  3.512332167611516E-006
         273 ,           1 ,  3.512332167611516E-006
         274 ,           0 ,  3.512332167611978E-006
         274 ,           1 ,  3.512332167611978E-006
         275 ,           0 ,  3.512332167612390E-006
         275 ,           1 ,  3.512332167612390E-006
         276 ,           0 ,  3.512332167612761E-006
         276 ,           1 ,  3.512332167612761E-006
         277 ,           0 ,  3.512332167613114E-006
         277 ,           1 ,  3.512332167613114E-006
         278 ,           0 ,  3.512332167613406E-006
         278 ,           1 ,  3.512332167613406E-006
         279 ,           0 ,  3.512332167613700E-006
         279 ,           1 ,  3.512332167613700E-006
         280 ,           0 ,  3.512332167613935E-006
         280 ,           1 ,  3.512332167613935E-006
         281 ,           0 ,  3.512332167614170E-006
         281 ,           1 ,  3.512332167614170E-006
         282 ,           0 ,  3.512332167614374E-006
         282 ,           1 ,  3.512332167614374E-006
         283 ,           0 ,  3.512332167614550E-006
         283 ,           1 ,  3.512332167614550E-006
         284 ,           0 ,  3.512332167614726E-006
         284 ,           1 ,  3.512332167614726E-006
         285 ,           0 ,  3.512332167614892E-006
         285 ,           1 ,  3.512332167614892E-006
         286 ,           0 ,  3.512332167615010E-006
         286 ,           1 ,  3.512332167615010E-006
         287 ,           0 ,  3.512332167615127E-006
         287 ,           1 ,  3.512332167615127E-006
         288 ,           0 ,  3.512332167615245E-006
         288 ,           1 ,  3.512332167615245E-006
         289 ,           0 ,  3.512332167615362E-006
         289 ,           1 ,  3.512332167615362E-006
         290 ,           0 ,  3.512332167615470E-006
         290 ,           1 ,  3.512332167615470E-006
         291 ,           0 ,  3.512332167615528E-006
         291 ,           1 ,  3.512332167615528E-006
         292 ,           0 ,  3.512332167615587E-006
         292 ,           1 ,  3.512332167615587E-006
         293 ,           0 ,  3.512332167615646E-006
         293 ,           1 ,  3.512332167615646E-006
         294 ,           0 ,  3.512332167615704E-006
         294 ,           1 ,  3.512332167615704E-006
         295 ,           0 ,  3.512332167615763E-006
         295 ,           1 ,  3.512332167615763E-006
         296 ,           0 ,  3.512332167615822E-006
         296 ,           1 ,  3.512332167615822E-006
         297 ,           0 ,  3.512332167615881E-006
         297 ,           1 ,  3.512332167615881E-006
         298 ,           0 ,  3.512332167615940E-006
         298 ,           1 ,  3.512332167615940E-006
         299 ,           0 ,  3.512332167615998E-006
         299 ,           1 ,  3.512332167615998E-006
         300 ,           0 ,  3.512332167616046E-006
         300 ,           1 ,  3.512332167616046E-006
         301 ,           0 ,  3.512332167616046E-006
         301 ,           1 ,  3.512332167616046E-006
         302 ,           0 ,  3.512332167616046E-006
         302 ,           1 ,  3.512332167616046E-006
         303 ,           0 ,  3.512332167616046E-006
         303 ,           1 ,  3.512332167616046E-006
         304 ,           0 ,  3.512332167616046E-006
         304 ,           1 ,  3.512332167616046E-006
         305 ,           0 ,  3.512332167616046E-006
         305 ,           1 ,  3.512332167616046E-006
         306 ,           0 ,  3.512332167616046E-006
         306 ,           1 ,  3.512332167616046E-006
         307 ,           0 ,  3.512332167616046E-006
         307 ,           1 ,  3.512332167616046E-006
         308 ,           0 ,  3.512332167616046E-006
         308 ,           1 ,  3.512332167616046E-006
         309 ,           0 ,  3.512332167616046E-006
         309 ,           1 ,  3.512332167616046E-006
         310 ,           0 ,  3.512332167616046E-006
         310 ,           1 ,  3.512332167616046E-006
         311 ,           0 ,  3.512332167616046E-006
         311 ,           1 ,  3.512332167616046E-006
         312 ,           0 ,  3.512332167616046E-006
         312 ,           1 ,  3.512332167616046E-006
         313 ,           0 ,  3.512332167616046E-006
         313 ,           1 ,  3.512332167616046E-006
         314 ,           0 ,  3.512332167616046E-006
         314 ,           1 ,  3.512332167616046E-006
         315 ,           0 ,  3.512332167616046E-006
         315 ,           1 ,  3.512332167616046E-006
         316 ,           0 ,  3.512332167616046E-006
         316 ,           1 ,  3.512332167616046E-006
         317 ,           0 ,  3.512332167616046E-006
         317 ,           1 ,  3.512332167616046E-006
         318 ,           0 ,  3.512332167616046E-006
         318 ,           1 ,  3.512332167616046E-006
