  0.80000E-01,  0.00000E+00
  0.16000E+00,  0.49515E-04
  0.24000E+00,  0.10273E-03
  0.32000E+00,  0.16263E-03
  0.40000E+00,  0.22340E-03
  0.50000E+00,  0.28685E-03
  0.60000E+00,  0.36980E-03
  0.70000E+00,  0.45729E-03
  0.80000E+00,  0.54883E-03
  0.90000E+00,  0.64424E-03
  0.10000E+01,  0.74335E-03
