  0.80000E-01,  0.00000E+00
  0.16000E+00,  0.13425E+00
  0.24000E+00,  0.22602E+00
  0.32000E+00,  0.25590E+00
  0.40000E+00,  0.26424E+00
  0.50000E+00,  0.27010E+00
  0.60000E+00,  0.27586E+00
  0.70000E+00,  0.28160E+00
  0.80000E+00,  0.28678E+00
  0.90000E+00,  0.29148E+00
  0.10000E+01,  0.29578E+00
