  0.80000E-01,  0.00000E+00
  0.16000E+00, -0.27414E+03
  0.24000E+00, -0.10622E+03
  0.32000E+00, -0.22327E+02
  0.40000E+00, -0.12657E+02
  0.50000E+00, -0.10816E+02
  0.60000E+00, -0.95644E+01
  0.70000E+00, -0.85330E+01
  0.80000E+00, -0.76963E+01
  0.90000E+00, -0.70049E+01
  0.10000E+01, -0.64213E+01
