    2    1.0000    4.7169
   28 1.0000e+000 1.0000e+000    1
 3.8237e+002 1.6838e+002
 3.7787e+002 2.1863e+002
 3.7637e+002 2.5613e+002
 3.7487e+002 2.9513e+002
 3.7787e+002 3.4313e+002
 3.8387e+002 3.7912e+002
 3.8912e+002 4.1962e+002
 3.9962e+002 4.5037e+002
 4.1912e+002 5.0287e+002
 4.3637e+002 5.3437e+002
 4.5062e+002 5.5687e+002
 4.7462e+002 5.7862e+002
 4.9937e+002 5.8837e+002
 5.2938e+002 5.8312e+002
 5.4963e+002 5.7337e+002
 5.6838e+002 5.5237e+002
 5.9238e+002 5.1487e+002
 6.1713e+002 4.7212e+002
 6.2838e+002 4.4962e+002
 6.4188e+002 4.2337e+002
 6.5763e+002 3.9487e+002
 6.7563e+002 3.6487e+002
 6.8388e+002 3.4463e+002
 6.9363e+002 3.0788e+002
 6.9513e+002 2.7488e+002
 6.9288e+002 2.3288e+002
 6.8913e+002 2.0138e+002
 6.7563e+002 1.6988e+002
   28 1.0000e+000 1.0000e+000    1
 4.2662e+002 1.6088e+002
 4.1912e+002 1.9463e+002
 4.1087e+002 2.4188e+002
 4.1612e+002 2.8988e+002
 4.2062e+002 3.2663e+002
 4.2437e+002 3.6562e+002
 4.2437e+002 4.0312e+002
 4.2887e+002 4.3912e+002
 4.4012e+002 4.6987e+002
 4.5662e+002 4.9237e+002
 4.6862e+002 5.1337e+002
 4.8737e+002 5.2462e+002
 5.0387e+002 5.3062e+002
 5.2413e+002 5.3137e+002
 5.4963e+002 5.2162e+002
 5.7513e+002 4.9612e+002
 5.9088e+002 4.3912e+002
 5.9913e+002 4.0837e+002
 6.0963e+002 3.8812e+002
 6.2013e+002 3.6637e+002
 6.3138e+002 3.4538e+002
 6.3738e+002 3.2963e+002
 6.4563e+002 3.0938e+002
 6.5313e+002 2.8538e+002
 6.5763e+002 2.5388e+002
 6.5613e+002 2.3138e+002
 6.5238e+002 2.0288e+002
 6.4863e+002 1.7438e+002
