    2    1.0000    4.7169
   27 1.0000e+000 1.0000e+000    1
 4.0187e+002 1.5188e+002
 3.9587e+002 1.9613e+002
 3.8762e+002 2.4113e+002
 3.8687e+002 2.8913e+002
 3.8237e+002 3.2438e+002
 3.8612e+002 3.6712e+002
 3.8762e+002 4.1137e+002
 4.0562e+002 4.7437e+002
 4.1987e+002 5.0662e+002
 4.4312e+002 5.4412e+002
 4.7162e+002 5.6437e+002
 4.9262e+002 5.7637e+002
 5.2188e+002 5.7937e+002
 5.5188e+002 5.6737e+002
 5.7363e+002 5.4637e+002
 5.9163e+002 5.1562e+002
 6.1113e+002 4.8637e+002
 6.2613e+002 4.5862e+002
 6.4038e+002 4.2412e+002
 6.5313e+002 3.9787e+002
 6.6888e+002 3.6187e+002
 6.7713e+002 3.3113e+002
 6.8238e+002 3.0488e+002
 6.8463e+002 2.6963e+002
 6.8538e+002 2.3738e+002
 6.8463e+002 2.2088e+002
 6.8538e+002 1.9988e+002
   26 1.0000e+000 1.0000e+000    1
 4.3712e+002 1.6538e+002
 4.2662e+002 2.1263e+002
 4.1687e+002 2.5013e+002
 4.2287e+002 2.9213e+002
 4.1912e+002 3.3488e+002
 4.1762e+002 3.7312e+002
 4.2287e+002 4.1962e+002
 4.2662e+002 4.4512e+002
 4.4012e+002 4.7437e+002
 4.5287e+002 5.0137e+002
 4.6637e+002 5.1712e+002
 4.8212e+002 5.2987e+002
 5.0237e+002 5.3437e+002
 5.2488e+002 5.3137e+002
 5.5638e+002 5.1787e+002
 5.7063e+002 4.9387e+002
 5.9088e+002 4.6237e+002
 6.0363e+002 4.3687e+002
 6.1488e+002 4.0837e+002
 6.2538e+002 3.7762e+002
 6.3138e+002 3.4838e+002
 6.3738e+002 3.2063e+002
 6.4338e+002 2.9213e+002
 6.5088e+002 2.5913e+002
 6.5088e+002 2.2913e+002
 6.5013e+002 2.0513e+002
