    2    1.0000    4.7169
   26 1.0000e+000 1.0000e+000    1
 3.8837e+002 1.4738e+002
 3.8087e+002 1.8563e+002
 3.7787e+002 2.4113e+002
 3.7637e+002 2.8463e+002
 3.7862e+002 3.3563e+002
 3.8462e+002 3.8062e+002
 3.9437e+002 4.2787e+002
 4.0412e+002 4.6837e+002
 4.2212e+002 5.1637e+002
 4.4837e+002 5.5387e+002
 4.6712e+002 5.7637e+002
 4.9187e+002 5.8762e+002
 5.2713e+002 5.8387e+002
 5.6613e+002 5.5462e+002
 5.9613e+002 5.0737e+002
 6.2088e+002 4.7062e+002
 6.3438e+002 4.4662e+002
 6.5013e+002 4.1587e+002
 6.6363e+002 3.9037e+002
 6.7863e+002 3.6037e+002
 6.8613e+002 3.3038e+002
 6.9288e+002 2.9363e+002
 6.8913e+002 2.5463e+002
 6.8688e+002 2.1413e+002
 6.8388e+002 1.8113e+002
 6.7938e+002 1.5488e+002
   25 1.0000e+000 1.0000e+000    1
 4.2887e+002 1.4363e+002
 4.1762e+002 1.9088e+002
 4.0712e+002 2.2538e+002
 4.1087e+002 2.6438e+002
 4.1237e+002 3.1238e+002
 4.1237e+002 3.6037e+002
 4.1537e+002 3.9787e+002
 4.2212e+002 4.2487e+002
 4.3262e+002 4.6012e+002
 4.4162e+002 4.8937e+002
 4.5137e+002 5.1412e+002
 4.7012e+002 5.3512e+002
 4.9862e+002 5.4787e+002
 5.2338e+002 5.4712e+002
 5.5413e+002 5.2462e+002
 5.7363e+002 5.0062e+002
 5.9463e+002 4.6537e+002
 6.0963e+002 4.2487e+002
 6.2013e+002 3.8362e+002
 6.3513e+002 3.6187e+002
 6.4188e+002 3.3413e+002
 6.4788e+002 3.0638e+002
 6.5538e+002 2.6663e+002
 6.5613e+002 2.2238e+002
 6.5238e+002 1.6838e+002
