    2    1.0000    4.7169
   29 1.0000e+000 1.0000e+000    1
 4.0787e+002 1.9613e+002
 4.0337e+002 2.3138e+002
 3.9737e+002 2.6738e+002
 3.9737e+002 2.9813e+002
 3.9812e+002 3.3188e+002
 3.9887e+002 3.6862e+002
 4.0337e+002 4.1662e+002
 4.1237e+002 4.5187e+002
 4.2287e+002 4.8412e+002
 4.3412e+002 5.0587e+002
 4.5137e+002 5.3812e+002
 4.6712e+002 5.6062e+002
 4.8812e+002 5.7712e+002
 5.1588e+002 5.8387e+002
 5.3913e+002 5.7337e+002
 5.6463e+002 5.5387e+002
 5.7963e+002 5.3287e+002
 5.9538e+002 5.0437e+002
 6.0888e+002 4.7512e+002
 6.2088e+002 4.4962e+002
 6.3213e+002 4.2262e+002
 6.4113e+002 3.9712e+002
 6.5013e+002 3.7387e+002
 6.5838e+002 3.4913e+002
 6.6363e+002 3.2588e+002
 6.6588e+002 3.0188e+002
 6.6138e+002 2.6588e+002
 6.6063e+002 2.4563e+002
 6.5388e+002 2.2613e+002
   26 1.0000e+000 1.0000e+000    1
 4.3712e+002 2.1113e+002
 4.3937e+002 2.4863e+002
 4.4087e+002 2.8238e+002
 4.4012e+002 3.1913e+002
 4.4087e+002 3.5887e+002
 4.4012e+002 3.8587e+002
 4.4087e+002 4.1587e+002
 4.4237e+002 4.3912e+002
 4.4612e+002 4.5562e+002
 4.5362e+002 4.7737e+002
 4.5962e+002 4.9987e+002
 4.7537e+002 5.2162e+002
 4.9412e+002 5.3062e+002
 5.1063e+002 5.3437e+002
 5.3013e+002 5.2687e+002
 5.5413e+002 5.1112e+002
 5.7438e+002 4.7437e+002
 5.9088e+002 4.2337e+002
 5.9838e+002 3.9637e+002
 6.0963e+002 3.6787e+002
 6.1338e+002 3.4613e+002
 6.1488e+002 3.1988e+002
 6.1788e+002 2.9363e+002
 6.1713e+002 2.7488e+002
 6.1113e+002 2.4863e+002
 6.1188e+002 2.2763e+002
