    2    1.0000    4.7169
   28 1.0000e+000 1.0000e+000    1
 3.8012e+002 2.2613e+002
 3.8087e+002 2.6288e+002
 3.8687e+002 3.1088e+002
 3.9287e+002 3.4613e+002
 3.9662e+002 3.8137e+002
 4.0712e+002 4.0837e+002
 4.1762e+002 4.3612e+002
 4.2512e+002 4.7062e+002
 4.3712e+002 4.9987e+002
 4.5287e+002 5.3362e+002
 4.6787e+002 5.6212e+002
 4.9337e+002 5.7787e+002
 5.1363e+002 5.8237e+002
 5.3913e+002 5.7037e+002
 5.6238e+002 5.4937e+002
 5.8863e+002 5.1037e+002
 6.0288e+002 4.7812e+002
 6.1563e+002 4.3987e+002
 6.2313e+002 4.1362e+002
 6.3138e+002 3.8887e+002
 6.3738e+002 3.6337e+002
 6.3888e+002 3.4238e+002
 6.3738e+002 3.1388e+002
 6.3738e+002 2.8838e+002
 6.3588e+002 2.6363e+002
 6.2538e+002 2.2763e+002
 6.1413e+002 1.9688e+002
 6.0888e+002 1.8863e+002
   27 1.0000e+000 1.0000e+000    1
 4.1312e+002 2.2088e+002
 4.1537e+002 2.5463e+002
 4.2137e+002 2.9738e+002
 4.2887e+002 3.3038e+002
 4.3637e+002 3.6337e+002
 4.4087e+002 3.9037e+002
 4.4387e+002 4.2187e+002
 4.4912e+002 4.4137e+002
 4.5887e+002 4.6462e+002
 4.7912e+002 4.9012e+002
 4.9637e+002 5.0137e+002
 5.1063e+002 5.0812e+002
 5.2638e+002 5.1262e+002
 5.4813e+002 5.0662e+002
 5.6613e+002 4.8562e+002
 5.8263e+002 4.6162e+002
 5.9088e+002 4.3462e+002
 5.9013e+002 4.0837e+002
 5.9388e+002 3.8212e+002
 5.9763e+002 3.5363e+002
 6.0063e+002 3.2813e+002
 6.0213e+002 3.0263e+002
 5.9913e+002 2.8388e+002
 5.9313e+002 2.6363e+002
 5.8788e+002 2.4638e+002
 5.8263e+002 2.2088e+002
 5.8038e+002 2.0063e+002
