   73
 -7.30e-02 -7.32e-01  1.00e-02
  2.05e-01 -6.66e-01  2.20e-02
  1.21e-01 -6.66e-01  2.53e-01
 -2.70e-02 -6.66e-01  2.88e-01
 -1.64e-01 -6.66e-01  2.65e-01
 -2.78e-01 -6.66e-01  1.96e-01
 -3.14e-01 -6.66e-01  1.36e-01
 -3.41e-01 -6.66e-01 -2.10e-02
 -2.33e-01 -6.66e-01 -2.11e-01
 -5.90e-02 -6.66e-01 -2.74e-01
  1.60e-02 -6.66e-01 -2.03e-01
  7.40e-02 -6.66e-01 -1.67e-01
  1.20e-01 -6.66e-01 -1.65e-01
  3.38e-01 -5.56e-01  2.59e-01
  1.74e-01 -5.56e-01  4.80e-01
  3.50e-02 -5.56e-01  4.43e-01
 -9.60e-02 -5.56e-01  4.39e-01
 -3.33e-01 -5.56e-01  3.75e-01
 -4.72e-01 -5.56e-01  1.87e-01
 -4.46e-01 -5.56e-01 -3.70e-02
 -2.62e-01 -5.56e-01 -2.59e-01
 -6.40e-02 -5.56e-01 -2.90e-01
  4.30e-02 -5.56e-01 -2.06e-01
  1.46e-01 -5.56e-01 -1.47e-01
  2.62e-01 -5.56e-01 -5.70e-02
  4.68e-01 -4.46e-01  4.33e-01
  2.63e-01 -4.46e-01  6.50e-01
  9.70e-02 -4.46e-01  6.05e-01
 -6.30e-02 -4.46e-01  5.87e-01
 -3.19e-01 -4.46e-01  5.01e-01
 -4.80e-01 -4.46e-01  2.65e-01
 -4.40e-01 -4.46e-01  2.10e-02
 -2.23e-01 -4.46e-01 -2.55e-01
  7.00e-03 -4.46e-01 -2.85e-01
  1.87e-01 -4.46e-01 -1.90e-01
  3.07e-01 -4.46e-01 -8.00e-02
  4.32e-01 -4.46e-01  8.70e-02
  5.91e-01 -2.01e-01  5.94e-01
  3.91e-01 -2.01e-01  7.73e-01
  2.15e-01 -2.01e-01  7.67e-01
 -4.00e-03 -2.01e-01  7.62e-01
 -2.69e-01 -2.01e-01  6.55e-01
 -4.11e-01 -2.01e-01  4.51e-01
 -4.05e-01 -2.01e-01  2.73e-01
 -2.40e-01 -2.01e-01 -6.70e-02
  1.40e-02 -2.01e-01 -1.79e-01
  2.76e-01 -2.01e-01 -1.17e-01
  4.14e-01 -2.01e-01  1.40e-02
  5.63e-01 -2.01e-01  2.32e-01
  5.81e-01  4.50e-02  9.23e-01
  3.06e-01  4.50e-02  1.04e+00
  1.25e-01  4.50e-02  9.71e-01
 -1.80e-01  4.50e-02  9.35e-01
 -4.79e-01  4.50e-02  7.40e-01
 -5.90e-01  4.50e-02  4.65e-01
 -5.21e-01  4.50e-02  2.93e-01
 -3.23e-01  4.50e-02 -4.50e-02
 -3.50e-02  4.50e-02 -1.50e-01
  2.21e-01  4.50e-02 -5.10e-02
  4.27e-01  4.50e-02  1.23e-01
  5.94e-01  4.50e-02  4.41e-01
  5.68e-01  2.90e-01  1.21e+00
  2.43e-01  2.90e-01  1.18e+00
  9.10e-02  2.90e-01  1.06e+00
 -2.49e-01  2.90e-01  1.04e+00
 -6.80e-01  2.90e-01  8.02e-01
 -8.19e-01  2.90e-01  3.83e-01
 -5.85e-01  2.90e-01  3.53e-01
 -3.93e-01  2.90e-01  7.20e-02
 -2.50e-02  2.90e-01 -1.09e-01
  1.64e-01  2.90e-01  3.80e-02
  3.68e-01  2.90e-01  2.14e-01
  5.57e-01  2.90e-01  5.77e-01
