   73
 -1.87e-01 -3.49e-01  8.20e-02
  7.30e-02 -3.18e-01  2.63e-01
 -7.40e-02 -3.18e-01  3.59e-01
 -2.53e-01 -3.18e-01  3.52e-01
 -4.30e-01 -3.18e-01  2.62e-01
 -5.51e-01 -3.18e-01  7.60e-02
 -4.31e-01 -3.18e-01 -9.00e-03
 -3.36e-01 -3.18e-01 -3.10e-02
 -2.45e-01 -3.18e-01 -9.10e-02
 -1.18e-01 -3.18e-01 -1.34e-01
 -1.20e-02 -3.18e-01 -9.40e-02
  5.00e-02 -3.18e-01 -2.40e-02
  8.00e-02 -3.18e-01  4.80e-02
  1.33e-01 -2.65e-01  3.43e-01
 -3.60e-02 -2.65e-01  4.40e-01
 -1.97e-01 -2.65e-01  4.15e-01
 -3.64e-01 -2.65e-01  3.54e-01
 -5.75e-01 -2.65e-01  1.80e-01
 -5.25e-01 -2.65e-01  1.70e-02
 -4.05e-01 -2.65e-01 -3.80e-02
 -2.70e-01 -2.65e-01 -1.36e-01
 -1.35e-01 -2.65e-01 -1.58e-01
 -2.20e-02 -2.65e-01 -1.12e-01
  5.50e-02 -2.65e-01 -4.20e-02
  1.37e-01 -2.65e-01  7.10e-02
  1.85e-01 -2.13e-01  5.01e-01
 -1.90e-02 -2.13e-01  5.56e-01
 -1.72e-01 -2.13e-01  5.03e-01
 -3.55e-01 -2.13e-01  4.47e-01
 -6.30e-01 -2.13e-01  2.56e-01
 -6.10e-01 -2.13e-01  1.70e-02
 -4.36e-01 -2.13e-01  5.00e-03
 -2.78e-01 -2.13e-01 -1.29e-01
 -1.39e-01 -2.13e-01 -1.38e-01
 -5.00e-03 -2.13e-01 -8.90e-02
  8.80e-02 -2.13e-01 -6.00e-03
  2.17e-01 -2.13e-01  1.79e-01
  2.69e-01 -1.01e-01  6.46e-01
  7.20e-02 -1.01e-01  6.44e-01
 -7.30e-02 -1.01e-01  6.11e-01
 -3.03e-01 -1.01e-01  5.75e-01
 -6.14e-01 -1.01e-01  3.64e-01
 -5.75e-01 -1.01e-01  1.43e-01
 -4.06e-01 -1.01e-01  2.52e-01
 -3.03e-01 -1.01e-01  4.10e-02
 -1.32e-01 -1.01e-01 -5.40e-02
  5.30e-02 -1.01e-01 -2.30e-02
  1.45e-01 -1.01e-01  6.50e-02
  3.08e-01 -1.01e-01  2.99e-01
  3.02e-01  1.10e-02  8.17e-01
  1.12e-01  1.10e-02  7.34e-01
  4.80e-02  1.10e-02  6.65e-01
 -2.11e-01  1.10e-02  6.78e-01
 -5.58e-01  1.10e-02  4.75e-01
 -5.19e-01  1.10e-02  2.83e-01
 -3.85e-01  1.10e-02  4.36e-01
 -3.30e-01  1.10e-02  1.86e-01
 -1.46e-01  1.10e-02  2.90e-02
  4.30e-02  1.10e-02  5.00e-02
  1.73e-01  1.10e-02  1.47e-01
  3.59e-01  1.10e-02  4.32e-01
  3.30e-01  1.22e-01  1.04e+00
  1.01e-01  1.22e-01  8.67e-01
  6.50e-02  1.22e-01  7.41e-01
 -1.80e-01  1.22e-01  7.54e-01
 -5.49e-01  1.22e-01  5.55e-01
 -5.32e-01  1.22e-01  3.35e-01
 -3.82e-01  1.22e-01  5.04e-01
 -3.24e-01  1.22e-01  2.40e-01
 -5.10e-02  1.22e-01  3.70e-02
  3.80e-02  1.22e-01  1.27e-01
  1.43e-01  1.22e-01  2.10e-01
  3.84e-01  1.22e-01  5.53e-01
