   73
 -1.11e-01 -7.76e-01  0.00e+00
  1.74e-01 -7.06e-01 -2.50e-02
  9.70e-02 -7.06e-01  2.59e-01
 -9.60e-02 -7.06e-01  3.30e-01
 -2.49e-01 -7.06e-01  2.79e-01
 -3.16e-01 -7.06e-01  1.92e-01
 -3.39e-01 -7.06e-01  1.41e-01
 -3.79e-01 -7.06e-01 -4.60e-02
 -2.57e-01 -7.06e-01 -2.50e-01
 -7.70e-02 -7.06e-01 -2.98e-01
 -1.50e-02 -7.06e-01 -2.15e-01
  3.80e-02 -7.06e-01 -1.82e-01
  8.90e-02 -7.06e-01 -1.85e-01
  3.21e-01 -5.90e-01  1.49e-01
  1.86e-01 -5.90e-01  4.35e-01
  7.00e-03 -5.90e-01  4.56e-01
 -1.46e-01 -5.90e-01  4.36e-01
 -3.34e-01 -5.90e-01  3.62e-01
 -4.66e-01 -5.90e-01  1.88e-01
 -4.67e-01 -5.90e-01 -9.10e-02
 -2.63e-01 -5.90e-01 -3.24e-01
 -5.40e-02 -5.90e-01 -3.39e-01
  5.70e-02 -5.90e-01 -2.41e-01
  1.47e-01 -5.90e-01 -1.77e-01
  2.63e-01 -5.90e-01 -8.70e-02
  4.45e-01 -4.73e-01  3.45e-01
  2.52e-01 -4.73e-01  6.38e-01
  3.10e-02 -4.73e-01  6.41e-01
 -1.51e-01 -4.73e-01  5.90e-01
 -3.46e-01 -4.73e-01  4.84e-01
 -4.96e-01 -4.73e-01  2.57e-01
 -4.86e-01 -4.73e-01 -7.00e-02
 -2.30e-01 -4.73e-01 -3.59e-01
  1.80e-02 -4.73e-01 -3.53e-01
  1.86e-01 -4.73e-01 -2.29e-01
  2.92e-01 -4.73e-01 -1.14e-01
  4.22e-01 -4.73e-01  5.50e-02
  5.45e-01 -2.31e-01  5.33e-01
  3.46e-01 -2.31e-01  7.95e-01
  9.20e-02 -2.31e-01  8.41e-01
 -1.45e-01 -2.31e-01  7.80e-01
 -3.24e-01 -2.31e-01  6.47e-01
 -4.52e-01 -2.31e-01  4.57e-01
 -4.86e-01 -2.31e-01  1.70e-01
 -2.72e-01 -2.31e-01 -1.81e-01
 -1.10e-02 -2.31e-01 -2.35e-01
  2.14e-01 -2.31e-01 -1.41e-01
  3.41e-01 -2.31e-01 -2.10e-02
  5.26e-01 -2.31e-01  2.10e-01
  5.15e-01  1.00e-02  7.66e-01
  2.74e-01  1.00e-02  9.80e-01
  3.10e-02  1.00e-02  9.86e-01
 -2.92e-01  1.00e-02  9.18e-01
 -5.23e-01  1.00e-02  7.09e-01
 -6.29e-01  1.00e-02  4.49e-01
 -6.10e-01  1.00e-02  1.52e-01
 -3.58e-01  1.00e-02 -1.97e-01
 -7.40e-02  1.00e-02 -2.25e-01
  1.35e-01  1.00e-02 -1.00e-01
  3.44e-01  1.00e-02  5.70e-02
  5.43e-01  1.00e-02  3.78e-01
  4.70e-01  2.52e-01  1.05e+00
  1.82e-01  2.52e-01  1.14e+00
 -7.80e-02  2.52e-01  1.13e+00
 -4.71e-01  2.52e-01  1.06e+00
 -8.28e-01  2.52e-01  7.64e-01
 -9.30e-01  2.52e-01  3.39e-01
 -7.05e-01  2.52e-01  2.16e-01
 -4.57e-01  2.52e-01 -6.60e-02
 -1.06e-01  2.52e-01 -1.57e-01
  6.90e-02  2.52e-01 -2.00e-03
  3.23e-01  2.52e-01  1.79e-01
  5.10e-01  2.52e-01  5.60e-01
