   73
 -2.50e-02 -6.21e-01  7.60e-02
  2.53e-01 -5.65e-01  1.68e-01
  1.31e-01 -5.65e-01  3.40e-01
 -2.00e-03 -5.65e-01  3.26e-01
 -1.21e-01 -5.65e-01  2.95e-01
 -2.45e-01 -5.65e-01  2.27e-01
 -2.68e-01 -5.65e-01  1.73e-01
 -2.83e-01 -5.65e-01  5.70e-02
 -1.94e-01 -5.65e-01 -1.32e-01
 -1.80e-02 -5.65e-01 -2.17e-01
  1.02e-01 -5.65e-01 -1.61e-01
  1.53e-01 -5.65e-01 -9.80e-02
  1.86e-01 -5.65e-01 -7.20e-02
  4.05e-01 -4.72e-01  4.32e-01
  2.03e-01 -4.72e-01  5.62e-01
  1.00e-01 -4.72e-01  4.67e-01
  8.00e-03 -4.72e-01  4.65e-01
 -2.36e-01 -4.72e-01  4.24e-01
 -3.77e-01 -4.72e-01  2.55e-01
 -3.56e-01 -4.72e-01  7.50e-02
 -2.05e-01 -4.72e-01 -1.45e-01
 -1.60e-02 -4.72e-01 -2.04e-01
  1.39e-01 -4.72e-01 -1.46e-01
  2.42e-01 -4.72e-01 -6.50e-02
  3.49e-01 -4.72e-01  5.40e-02
  5.18e-01 -3.79e-01  5.68e-01
  2.85e-01 -3.79e-01  7.04e-01
  1.63e-01 -3.79e-01  6.01e-01
  4.00e-02 -3.79e-01  5.94e-01
 -2.31e-01 -3.79e-01  5.31e-01
 -3.93e-01 -3.79e-01  3.13e-01
 -3.54e-01 -3.79e-01  1.20e-01
 -1.69e-01 -3.79e-01 -1.56e-01
  5.40e-02 -3.79e-01 -2.15e-01
  2.69e-01 -3.79e-01 -1.40e-01
  3.82e-01 -3.79e-01 -1.40e-02
  4.94e-01 -3.79e-01  1.69e-01
  6.30e-01 -1.66e-01  7.50e-01
  3.93e-01 -1.66e-01  8.42e-01
  2.62e-01 -1.66e-01  7.66e-01
  7.00e-02 -1.66e-01  7.72e-01
 -2.26e-01 -1.66e-01  6.76e-01
 -3.64e-01 -1.66e-01  4.72e-01
 -3.33e-01 -1.66e-01  3.64e-01
 -1.99e-01 -1.66e-01  3.90e-02
  4.80e-02 -1.66e-01 -1.05e-01
  3.49e-01 -1.66e-01 -6.30e-02
  4.86e-01 -1.66e-01  8.80e-02
  6.21e-01 -1.66e-01  3.30e-01
  6.25e-01  4.60e-02  1.13e+00
  3.09e-01  4.60e-02  1.11e+00
  1.97e-01  4.60e-02  9.59e-01
 -8.10e-02  4.60e-02  9.53e-01
 -4.41e-01  4.60e-02  7.75e-01
 -5.58e-01  4.60e-02  4.84e-01
 -4.44e-01  4.60e-02  4.12e-01
 -2.91e-01  4.60e-02  1.17e-01
 -3.00e-02  4.60e-02 -2.80e-02
  2.79e-01  4.60e-02  2.40e-02
  4.88e-01  4.60e-02  2.12e-01
  6.62e-01  4.60e-02  5.68e-01
  6.30e-01  2.59e-01  1.39e+00
  2.79e-01  2.59e-01  1.24e+00
  1.97e-01  2.59e-01  1.04e+00
 -1.12e-01  2.59e-01  1.06e+00
 -5.97e-01  2.59e-01  8.45e-01
 -7.38e-01  2.59e-01  4.26e-01
 -4.62e-01  2.59e-01  5.52e-01
 -3.46e-01  2.59e-01  2.84e-01
  1.10e-02  2.59e-01  1.80e-02
  2.78e-01  2.59e-01  1.14e-01
  4.34e-01  2.59e-01  3.04e-01
  6.43e-01  2.59e-01  7.00e-01
