   73
 -2.17e-01 -3.04e-01  8.20e-02
  3.10e-02 -2.76e-01  2.65e-01
 -1.13e-01 -2.76e-01  3.48e-01
 -2.80e-01 -2.76e-01  3.31e-01
 -4.50e-01 -2.76e-01  2.40e-01
 -5.75e-01 -2.76e-01  5.00e-02
 -4.31e-01 -2.76e-01 -2.00e-02
 -3.30e-01 -2.76e-01  1.00e-03
 -2.59e-01 -2.76e-01 -6.00e-02
 -1.46e-01 -2.76e-01 -1.08e-01
 -6.70e-02 -2.76e-01 -7.30e-02
 -8.00e-03 -2.76e-01 -2.00e-02
  2.10e-02 -2.76e-01  3.10e-02
  8.80e-02 -2.31e-01  3.57e-01
 -8.20e-02 -2.31e-01  4.33e-01
 -2.33e-01 -2.31e-01  3.94e-01
 -3.90e-01 -2.31e-01  3.27e-01
 -6.03e-01 -2.31e-01  1.45e-01
 -5.15e-01 -2.31e-01  5.00e-03
 -3.88e-01 -2.31e-01  1.70e-02
 -2.80e-01 -2.31e-01 -9.60e-02
 -1.60e-01 -2.31e-01 -1.28e-01
 -7.90e-02 -2.31e-01 -8.60e-02
  7.00e-03 -2.31e-01 -3.00e-02
  7.30e-02 -2.31e-01  5.70e-02
  1.37e-01 -1.85e-01  5.15e-01
 -6.80e-02 -1.85e-01  5.47e-01
 -2.13e-01 -1.85e-01  4.81e-01
 -3.78e-01 -1.85e-01  4.15e-01
 -6.34e-01 -1.85e-01  2.22e-01
 -5.79e-01 -1.85e-01  1.90e-02
 -4.12e-01 -1.85e-01  6.70e-02
 -2.84e-01 -1.85e-01 -8.80e-02
 -1.59e-01 -1.85e-01 -1.06e-01
 -6.40e-02 -1.85e-01 -6.00e-02
  3.40e-02 -1.85e-01  5.00e-03
  1.45e-01 -1.85e-01  1.60e-01
  2.18e-01 -8.00e-02  6.62e-01
  1.60e-02 -8.00e-02  6.31e-01
 -1.16e-01 -8.00e-02  5.74e-01
 -3.27e-01 -8.00e-02  5.29e-01
 -6.27e-01 -8.00e-02  3.15e-01
 -5.53e-01 -8.00e-02  1.22e-01
 -3.85e-01 -8.00e-02  2.89e-01
 -3.05e-01 -8.00e-02  6.20e-02
 -1.37e-01 -8.00e-02 -4.30e-02
  4.00e-03 -8.00e-02 -3.00e-03
  7.60e-02 -8.00e-02  6.40e-02
  2.35e-01 -8.00e-02  2.74e-01
  2.47e-01  2.50e-02  8.25e-01
  5.40e-02  2.50e-02  7.03e-01
  1.10e-02  2.50e-02  6.10e-01
 -2.44e-01  2.50e-02  6.23e-01
 -6.16e-01  2.50e-02  4.01e-01
 -5.31e-01  2.50e-02  2.16e-01
 -3.68e-01  2.50e-02  4.55e-01
 -3.34e-01  2.50e-02  2.03e-01
 -1.48e-01  2.50e-02  3.00e-02
  1.50e-02  2.50e-02  5.90e-02
  1.15e-01  2.50e-02  1.43e-01
  2.98e-01  2.50e-02  4.15e-01
  2.70e-01  1.29e-01  1.01e+00
  5.00e-02  1.29e-01  7.99e-01
  4.00e-02  1.29e-01  6.57e-01
 -2.12e-01  1.29e-01  6.81e-01
 -6.25e-01  1.29e-01  4.57e-01
 -5.55e-01  1.29e-01  2.37e-01
 -3.65e-01  1.29e-01  4.92e-01
 -3.25e-01  1.29e-01  2.37e-01
 -4.40e-02  1.29e-01  1.50e-02
  2.40e-02  1.29e-01  1.15e-01
  8.60e-02  1.29e-01  1.87e-01
  3.28e-01  1.29e-01  5.21e-01
