   73
  2.00e-03 -5.66e-01  8.50e-02
  2.74e-01 -5.15e-01  1.94e-01
  1.45e-01 -5.15e-01  3.52e-01
  1.80e-02 -5.15e-01  3.28e-01
 -9.30e-02 -5.15e-01  2.97e-01
 -2.16e-01 -5.15e-01  2.32e-01
 -2.40e-01 -5.15e-01  1.83e-01
 -2.58e-01 -5.15e-01  7.30e-02
 -1.71e-01 -5.15e-01 -1.25e-01
  1.20e-02 -5.15e-01 -2.17e-01
  1.46e-01 -5.15e-01 -1.58e-01
  1.91e-01 -5.15e-01 -8.40e-02
  2.15e-01 -5.15e-01 -5.20e-02
  4.36e-01 -4.30e-01  4.45e-01
  2.35e-01 -4.30e-01  5.58e-01
  1.47e-01 -4.30e-01  4.53e-01
  7.20e-02 -4.30e-01  4.58e-01
 -1.64e-01 -4.30e-01  4.34e-01
 -3.17e-01 -4.30e-01  2.80e-01
 -3.15e-01 -4.30e-01  9.20e-02
 -1.68e-01 -4.30e-01 -1.38e-01
  2.40e-02 -4.30e-01 -2.02e-01
  1.92e-01 -4.30e-01 -1.43e-01
  2.92e-01 -4.30e-01 -5.30e-02
  3.91e-01 -4.30e-01  7.20e-02
  5.46e-01 -3.45e-01  5.85e-01
  3.07e-01 -3.45e-01  7.11e-01
  2.01e-01 -3.45e-01  5.87e-01
  9.60e-02 -3.45e-01  5.84e-01
 -1.69e-01 -3.45e-01  5.37e-01
 -3.38e-01 -3.45e-01  3.34e-01
 -3.18e-01 -3.45e-01  1.31e-01
 -1.34e-01 -3.45e-01 -1.59e-01
  9.80e-02 -3.45e-01 -2.22e-01
  3.16e-01 -3.45e-01 -1.39e-01
  4.24e-01 -3.45e-01 -4.00e-03
  5.24e-01 -3.45e-01  1.78e-01
  6.45e-01 -1.51e-01  7.63e-01
  4.05e-01 -1.51e-01  8.46e-01
  2.85e-01 -1.51e-01  7.55e-01
  1.03e-01 -1.51e-01  7.64e-01
 -1.93e-01 -1.51e-01  6.76e-01
 -3.30e-01 -1.51e-01  4.81e-01
 -3.08e-01 -1.51e-01  3.72e-01
 -1.76e-01 -1.51e-01  4.00e-02
  7.80e-02 -1.51e-01 -1.08e-01
  3.85e-01 -1.51e-01 -6.10e-02
  5.16e-01 -1.51e-01  9.70e-02
  6.42e-01 -1.51e-01  3.41e-01
  6.38e-01  4.30e-02  1.13e+00
  3.26e-01  4.30e-02  1.09e+00
  2.41e-01  4.30e-02  9.24e-01
 -2.40e-02  4.30e-02  9.36e-01
 -3.98e-01  4.30e-02  7.73e-01
 -5.25e-01  4.30e-02  4.89e-01
 -4.18e-01  4.30e-02  4.16e-01
 -2.70e-01  4.30e-02  1.25e-01
 -1.30e-02  4.30e-02 -2.00e-02
  3.00e-01  4.30e-02  2.70e-02
  5.12e-01  4.30e-02  2.17e-01
  6.85e-01  4.30e-02  5.78e-01
  6.47e-01  2.37e-01  1.37e+00
  3.09e-01  2.37e-01  1.22e+00
  2.48e-01  2.37e-01  1.02e+00
 -5.30e-02  2.37e-01  1.05e+00
 -5.47e-01  2.37e-01  8.47e-01
 -6.87e-01  2.37e-01  4.43e-01
 -4.18e-01  2.37e-01  5.94e-01
 -3.22e-01  2.37e-01  3.20e-01
  3.60e-02  2.37e-01  3.20e-02
  3.26e-01  2.37e-01  1.18e-01
  4.76e-01  2.37e-01  3.16e-01
  6.73e-01  2.37e-01  7.13e-01
